created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 19 21:32:44 +0000 2023;1715118810263630189;"@FirstMediaCares internetnya kok sering sekali mati ya? Gimana ini solusinya? Padahal dulu jarang banget mati internetnya";0;0;0;0;in;1557893399931260928;1715118810263630189;deborasedyohar1;https://twitter.com/deborasedyohar1/status/1715118810263630189
Thu Oct 19 21:14:40 +0000 2023;1715114266066587929;"@FirstMediaCares id pelanggan 12494386 Internet gabisa udah seminggu ini";0;0;0;0;in;1351572620022489090;1715114266066587929;gmapssesattt1;https://twitter.com/gmapssesattt1/status/1715114266066587929
Thu Oct 19 21:12:45 +0000 2023;1715113780785684612;"@FirstMediaCares MIN GIMANA LAPORAN SAYA INI KOK BELUM DITINDAK LANJUTI YAH? KONEKSI SAYA GABISA UDAH HAMPIR SEMINGGU INI. MENDING PINDAH PROVIDER LAIN AJA LAH";0;0;0;0;in;1351572620022489090;1715113780785684612;gmapssesattt1;https://twitter.com/gmapssesattt1/status/1715113780785684612
Thu Oct 19 17:42:27 +0000 2023;1715060856248250814;"@FirstMediaCares Mala min. Ini  gmn ya wifi 2 sudah hari error trus tolong diperbaiki. Sangat mengganggu sekali.";0;0;0;0;in;1695848005134643200;1715060856248250814;indra_jeremy;https://twitter.com/indra_jeremy/status/1715060856248250814
Thu Oct 19 17:20:41 +0000 2023;1715055381238690029;"Apa lagi si ini min @FirstMediaCares  ga abis abis problem kau tuh yaaaa bnr bnr deh ini mah gabisa di diemin trs , dari kmrn kmrn problem cmn protes di DM doang kan minta restart mulu skrng KEJELASANNYA GIMANA???? https://t.co/QqxKe6t9E1";0;1;0;1;in;1484195375418605569;1715055381238690029;akudanrahasia18;https://twitter.com/akudanrahasia18/status/1715055381238690029
Thu Oct 19 17:00:13 +0000 2023;1715050230885015909;"Tolong dong @FirstMediaCares saya uda minta teknisi datang. ganti router / modem. Karena kasus mati lampu, terus nyala. Habis itu internet ga bisa. Ud saya kirimkan foto jg router atau modemnya bermasalah karena ga nyala 1 titik dari 3 titik yang pancarin wifi.";0;0;0;0;in;102398702;1715050230885015909;DesvinaNG;https://twitter.com/DesvinaNG/status/1715050230885015909
Thu Oct 19 16:58:57 +0000 2023;1715049910817697817;"@StevChang Hi First People. Mohon maaf atas ketidaknyamanannya perihal kendala internet. Kami bantu teruskan ke team teknikal support kami untuk pengecekan lebih lanjut by system ya. Mohon kesediaannya untuk menunggu updatenya. Tks ^RFS";0;0;0;0;in;155787551;1714994027098202607;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715049910817697817
Thu Oct 19 16:58:09 +0000 2023;1715049710963306591;"@FirstMediaCares hai ka no pelanggan 11405211 kenapa ya jaringan nya lemot banget padahal bayar saya sering setiap bulan?";0;0;0;0;in;1517782093388185600;1715049710963306591;JuanCok70572234;https://twitter.com/JuanCok70572234/status/1715049710963306591
Thu Oct 19 16:57:42 +0000 2023;1715049597301862767;"@juliands_joe Selamat malam First People. Mohon infokan 8 digit no pelanggan via DM ya agar kami dapat membantu kendalanya. Tks ^RFS";0;2;0;0;in;155787551;1715039067069718815;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715049597301862767
Thu Oct 19 16:56:43 +0000 2023;1715049350899085763;"@mulyanto_d Hi First People. Mohon maaf atas ketidaknyamanannya. Baik akan kami bantu cancel utk kedatngan teknisi. Selamat menikmati layanan First Media kembali dan sehat selalu ya. Tks ^RFS";0;0;0;0;in;155787551;1715039133171892668;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715049350899085763
Thu Oct 19 16:18:05 +0000 2023;1715039626187174381;"@FirstMediaCares ini kenapa ya weee? tp wifi bisa https://t.co/3pTDn6Gdpr";0;1;0;0;in;54158586;1715039626187174381;wenntyputri;https://twitter.com/wenntyputri/status/1715039626187174381
Thu Oct 19 16:15:52 +0000 2023;1715039067069718815;"@FirstMediaCares ini putus koneksi min?";0;1;0;0;in;175451491;1715039067069718815;juliands_joe;https://twitter.com/juliands_joe/status/1715039067069718815
Thu Oct 19 16:09:16 +0000 2023;1715037406037156301;"@FirstMediaCares INI GMN YA?? WIFI MATI UDH 2 HARI TPI G ADA TANGGAPAN SAMA SEKALI CUMAN DISURUH RESTART RESTART DAN RESTART. G ADA NIATAN DIPERBAIKAN?";0;0;0;1;in;1357905357981421568;1715037406037156301;Jeremy74852741;https://twitter.com/Jeremy74852741/status/1715037406037156301
Thu Oct 19 15:51:32 +0000 2023;1715032944140833209;"@FirstMediaCares Selamat malam Mohon bantuannya cek no pelanggan 10137687, sudah di restart namum masih belum bisa untuk internet. Terima kasih";0;0;0;0;in;232161600;1715032944140833209;dickynugraha21;https://twitter.com/dickynugraha21/status/1715032944140833209
Thu Oct 19 15:41:42 +0000 2023;1715030470596178148;"Bisa gk sih gk usah random sinyal lo!!!! CABUT LANGGANAN GIMANA YA @FirstMediaCares";0;0;0;0;in;1147125759862902784;1715030470596178148;RaCe80176336;https://twitter.com/RaCe80176336/status/1715030470596178148
Thu Oct 19 15:20:34 +0000 2023;1715025152940126635;"@FirstMediaCares halo min pagi siang sore malem, itu bukan ucapan selamat tapi lebih kenapa hari ini dc terus ga bisa di pake inetnya";0;0;0;0;in;337229572;1715025152940126635;ericnw11;https://twitter.com/ericnw11/status/1715025152940126635
Thu Oct 19 15:14:05 +0000 2023;1715023520688964056;"@FirstMediaCares Mau kek gimana juga tetep aja https://t.co/z8PHFdR6vC";0;1;0;0;in;118671486;1714994027098202607;StevChang;https://twitter.com/StevChang/status/1715023520688964056
Thu Oct 19 15:00:39 +0000 2023;1715020139496947968;"@StevChang menggunakan server First Media Tangerang dan kirimkan hasilnya, serta informasikan juga kapan saja internet dirasakan lambat. Sebagai informasi, kami juga sudah bantu lakukan refresh terhadap perangkat modem bapak/ibu. Tks ^RFS (2/2)";0;1;0;0;in;155787551;1714994027098202607;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715020139496947968
Thu Oct 19 15:00:30 +0000 2023;1715020100741607817;"@StevChang Selamat malam First People. Mohon maaf atas ketidaknyamanannya terkait internet slow. Mohon lakukan bypass menggunakan kabel LAN dari modem ke device, kemudian lakukan speedtest minimal sebanyak 3x dari speedtest(dot)net (1/2)";0;1;0;0;in;155787551;1714994027098202607;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715020100741607817
Thu Oct 19 14:59:02 +0000 2023;1715019733454749871;"@mulyanto_d dengan estimasi kedatangan pukul 09.00-17.30 WIB. Mhn berkenan menunggu kedatangan tim teknisi kami ya. Tks ^RFS (2/2)";0;1;1;0;in;155787551;1715017464504062184;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715019733454749871
Thu Oct 19 14:58:37 +0000 2023;1715019626651042050;"@mulyanto_d Selamat malam First People. Mohon maaf atas ketidaknyamanannya perihal kendala internet. Kami bantu datangkan teknisi yang sudah dilengkapi masker dan sarung tangan pada tgl 20 Okt 2023 (1/2)";0;1;0;0;in;155787551;1715017464504062184;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715019626651042050
Thu Oct 19 14:57:26 +0000 2023;1715019329358663940;"@asri_indra @ibtisaam_r Selamat malam First People. Mohon infokan 8 digit no pelanggan via DM ya agar kami dapat membantu kendalanya. Tks ^RFS";0;0;0;0;in;155787551;1697452914955206709;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715019329358663940
Thu Oct 19 14:51:07 +0000 2023;1715017742196322402;"@FirstMediaCares selamat malam min, ini gimana ya wifi sudah 2 hari tidak dapat digunakan sedangkan biaya tetap sama saja. Tolong cepat dipwrbaiki";0;0;0;0;in;1357905357981421568;1715017742196322402;Jeremy74852741;https://twitter.com/Jeremy74852741/status/1715017742196322402
Thu Oct 19 14:42:17 +0000 2023;1715015517747232859;"kenapa sih wifi nya error mulu, tolong dong @FirstMediaCares bantu cek pelanggan 12012782 kenapa jaringan putus nyambung @FirstMediaCares";0;0;0;0;in;1681276542729748482;1715015517747232859;nbllekw;https://twitter.com/nbllekw/status/1715015517747232859
Thu Oct 19 14:40:10 +0000 2023;1715014984823169325;"@FirstMediaCares 12243592 internet down, ada apa dan sampai kapan ya?";0;0;0;0;in;1697896457532276736;1715014984823169325;sanmigvel13;https://twitter.com/sanmigvel13/status/1715014984823169325
Thu Oct 19 14:37:38 +0000 2023;1715014348945658349;"@FirstMediaCares Status perbaikan "Monitoring setelah perbaikan" Apa yang diperbaiki? Masih mati total lagi tiba tiba? Sejak september, sudah 15x mati total begini  Biaya? Dikurangi secuil doang. Semakin dibiarkan, semakin banyak warganet lihat ini.  @FirstMediaCares  #internetindonesia #internet https://t.co/AbnQUABBan";0;0;0;0;in;1209505638591557633;1700063262233256257;ReMindMe2301201;https://twitter.com/ReMindMe2301201/status/1715014348945658349
Thu Oct 19 14:18:24 +0000 2023;1715009507204694262;"@FirstMediaCares halo admin tolong di cek jaringan wifi didaerah kp tengah kramat jati lagi ada gangguan atau gimana dari siang gak bisa nih . Tq";0;0;0;0;in;1689825066065035264;1715009507204694262;SSjachpand92589;https://twitter.com/SSjachpand92589/status/1715009507204694262
Thu Oct 19 14:16:50 +0000 2023;1715009111795130633;"@FirstMediaCares 11558645, halo kenapa koneksinya sangat lambat? Buka twitter aja loading mulu";0;1;0;0;in;879233648171470849;1715009111795130633;Ongddicted1;https://twitter.com/Ongddicted1/status/1715009111795130633
Thu Oct 19 14:14:09 +0000 2023;1715008436394770640;"Selamat malem @FirstMediaCares, mohon di bantu untuk pengecekan ID pelanggan 12012782 dikarenakan jaringan wifi putus nyambung trs. mohon segera dicek @FirstMediaCares @FirstMediaCares";0;0;0;0;in;1681276542729748482;1715008436394770640;nbllekw;https://twitter.com/nbllekw/status/1715008436394770640
Thu Oct 19 14:14:03 +0000 2023;1715008413858709918;"@jojegenk Selamat malam First People. Mhn maaf atas ketidakanyamanannya. Mhn infokan nomor pelanggan 8 digit terlebih dahulu ya via DM, Agar dpt kami bantu lebih lanjut ya. Tks ^Fyd";0;0;0;0;in;155787551;1715007745450238102;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715008413858709918
Thu Oct 19 14:11:24 +0000 2023;1715007745450238102;"@FirstMediaCares sy mau pindah alamat baru gmn caranya ya ?. Tks";0;1;0;0;in;65055816;1715007745450238102;jojegenk;https://twitter.com/jojegenk/status/1715007745450238102
Thu Oct 19 13:54:48 +0000 2023;1715003569932497238;"@FirstMediaCares tetiba gak bisa jaringannya, untung punya paket data buat hotspot. Parah";0;0;0;0;in;2840433078;1715003569932497238;tuystory_;https://twitter.com/tuystory_/status/1715003569932497238
Thu Oct 19 13:34:12 +0000 2023;1714998385491779645;"Selamat malem @FirstMediaCares, mohon di bantu untuk pengecekan ID pelanggan 12012782 dikarenakan jaringan wifi putus nyambung trs. mohon segera dicek @FirstMediaCares";0;0;0;0;in;1681276542729748482;1714998385491779645;nbllekw;https://twitter.com/nbllekw/status/1714998385491779645
Thu Oct 19 13:33:04 +0000 2023;1714998096667754775;"@nonanony_ @FirstMediaCares iya put, lgi putus nyambung tra jaringan nya kek hubungan wkwk";0;0;0;0;in;1681276542729748482;1714885669099806999;nbllekw;https://twitter.com/nbllekw/status/1714998096667754775
Thu Oct 19 13:30:28 +0000 2023;1714997443060978153;"Woy @FirstMediaCares ini pertanyaan gw ga dijawab2?";0;0;0;0;in;302396519;1714475435160215882;siadams;https://twitter.com/siadams/status/1714997443060978153
Thu Oct 19 13:21:55 +0000 2023;1714995293178167548;"@FirstMediaCares halo min, ini kenapa internet wifi saya mati terus ya dalam beberapa bulan belakangan ini? Padahal bayar sudah ontime per bulannya";0;0;0;0;in;1722104546;1714995293178167548;elellen;https://twitter.com/elellen/status/1714995293178167548
Thu Oct 19 13:19:04 +0000 2023;1714994574631092370;"@FirstMediaCares Wifi saya eror 3 hari";0;0;0;0;in;1486958640934567940;1697452914955206709;sitikholipah453;https://twitter.com/sitikholipah453/status/1714994574631092370
Thu Oct 19 13:17:53 +0000 2023;1714994279150662024;"@FirstMediaCares Malam sist wifi saya eror 3 hari";0;0;0;0;in;1486958640934567940;1697452914955206709;sitikholipah453;https://twitter.com/sitikholipah453/status/1714994279150662024
Thu Oct 19 13:16:53 +0000 2023;1714994027098202607;"@FirstMediaCares no pel 54849101 Woi ASOO INI RTO TRUS BANGSAT https://t.co/MNsF0hxWBd";0;1;0;0;in;118671486;1714994027098202607;StevChang;https://twitter.com/StevChang/status/1714994027098202607
Thu Oct 19 13:10:22 +0000 2023;1714992384550019565;"Hi @FirstMediaCares no pelangan 10209892 sudah seminggu wifi mati tlg diperbaiki";0;0;0;0;in;1858751274;1714992384550019565;districtola;https://twitter.com/districtola/status/1714992384550019565
Thu Oct 19 13:08:34 +0000 2023;1714991933767205177;"@FirstMediaCares boleh tolong dm ga min";0;0;0;0;in;1285093120862896128;1714991933767205177;canisminoriz;https://twitter.com/canisminoriz/status/1714991933767205177
Thu Oct 19 12:42:20 +0000 2023;1714985329231606237;"@Renjiro_Junichi @FirstMediaCares #puk2 dulu... tadi sempet nonton saya :')";0;0;0;0;in;1632693462981292033;1714915154104885314;panitiagamedev;https://twitter.com/panitiagamedev/status/1714985329231606237
Thu Oct 19 12:39:20 +0000 2023;1714984575385100513;"Selamat malam @FirstMediaCares mw lapor untuk id 10489315 sudah 2 hari wifi tidak dapat digunakan. Tolong diperbaiki karena sangat mengganggu sekali";0;0;0;0;in;1357905357981421568;1714984575385100513;Jeremy74852741;https://twitter.com/Jeremy74852741/status/1714984575385100513
Thu Oct 19 12:22:46 +0000 2023;1714980406465069468;"@FirstMediaCares hi knapa yah wifi ku kelap kelip merah trus no internet tulisannyah,,,, hms,,,, ak mw meeting nich,,,,";0;0;0;0;in;1548220555471785984;1714980406465069468;phuwinarak;https://twitter.com/phuwinarak/status/1714980406465069468
Thu Oct 19 11:52:54 +0000 2023;1714972888896573879;"@FirstMediaCares Daerah colomadu gangguan? Salesnya jg ada yg bego, nawarin paket setelah dipasang, salah harga, terus gk mau tanggung jawab, namanya rimba";0;0;0;0;in;4307594780;1714972888896573879;Padtrick695;https://twitter.com/Padtrick695/status/1714972888896573879
Thu Oct 19 11:49:05 +0000 2023;1714971931794096252;"@FirstMediaCares ada solusi untuk downgrade paket ? Karena biayanya makin mahal. Kalo ga ada request pemutusan aja ya";0;0;0;0;in;70988878;1714971931794096252;dimaspradipta94;https://twitter.com/dimaspradipta94/status/1714971931794096252
Thu Oct 19 11:45:48 +0000 2023;1714971102911615471;"@FirstMediaCares  Saya mau pindah router / Wifi ke alamat baru, untuk prosedurnya seperti apa ya bisa minta tolong dibantu";0;0;0;0;in;1594541867705647106;1714971102911615471;Lenogast;https://twitter.com/Lenogast/status/1714971102911615471
Thu Oct 19 11:42:48 +0000 2023;1714970348490523105;"@FirstMediaCares Saya mau downgrade paket internet gimana caranya?";0;0;0;0;in;70988878;1697452914955206709;dimaspradipta94;https://twitter.com/dimaspradipta94/status/1714970348490523105
Thu Oct 19 11:41:47 +0000 2023;1714970092956750042;"@FirstMediaCares Halo min, ini wifi saya lemot bgt padahal udah di bayar loh… tolong dong udh berapa hari nih..";0;0;0;0;in;388178093;1714970092956750042;viviannaaulia;https://twitter.com/viviannaaulia/status/1714970092956750042
Thu Oct 19 11:06:11 +0000 2023;1714961135047508120;"Halo @FirstMediaCares tiba tiba wifi tidak bisa digunakan, tidak ada koneksi internet, apa bisa segera tolong dibenahi? Nomor Pelanggan 10182158";0;0;0;0;in;1439854270665297924;1714961135047508120;huseinafth1453;https://twitter.com/huseinafth1453/status/1714961135047508120
Thu Oct 19 10:36:15 +0000 2023;1714953601385468109;"@ibtisaam_r Selamat Sore First People, mohon maaf atas ketidaknyamanannya sudah kami bantu respon via DM silahkan di cek kembali. Tks^rml";0;2;0;0;in;155787551;1697452914955206709;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714953601385468109
Thu Oct 19 10:31:57 +0000 2023;1714952519414423699;"@FirstMediaCares Min dm saya ya, karena saya gabisa dm mimin untuk bertanya";0;0;0;0;in;1432693789425012741;1691996921165230418;HFIQ16;https://twitter.com/HFIQ16/status/1714952519414423699
Thu Oct 19 10:29:49 +0000 2023;1714951981444501770;"@FirstMediaCares Gimana ini jwbn DM nya, awalnya blg 5x24 jam (lama yaaa), 1 menit kemudian DM lagi blgnya perbaikan 5-12 hari kedepan 😱 Mahal bener ini iurannya tp gangguan terus di tiap bulan, baik tv maupun internet nya, ga sebanding dgn biaya mahalnya..";0;3;0;0;in;115107750;1697452914955206709;ibtisaam_r;https://twitter.com/ibtisaam_r/status/1714951981444501770
Thu Oct 19 10:16:07 +0000 2023;1714948534888550616;"@FirstMediaCares cek dm eror kok lama bgt";0;0;0;0;in;141559163;1714948534888550616;sotolamongan__;https://twitter.com/sotolamongan__/status/1714948534888550616
Thu Oct 19 10:11:34 +0000 2023;1714947390158119019;"@FirstMediaCares kak bulan ini udah bayar barusan aja, tapi kenapa wifi gak bisa tetepan 😭😭🤏🏻🤏🏻";0;0;0;0;in;1551951363768471552;1714947390158119019;cupacupcakee;https://twitter.com/cupacupcakee/status/1714947390158119019
Thu Oct 19 09:38:33 +0000 2023;1714939081367675223;"Hallo selamat sore  @FirstMediaCares mohon maaf untuk no 10957850 ada gangguan lagi, ini kenapa ya??";0;0;0;0;in;1229018301931479042;1714939081367675223;zlaraaa27;https://twitter.com/zlaraaa27/status/1714939081367675223
Thu Oct 19 09:30:25 +0000 2023;1714937031921659918;"@FirstMediaCares halo admin, modem saya error nih dari hari minggu. Tolong dicek";0;1;0;0;in;2938651692;1714937031921659918;whihtle;https://twitter.com/whihtle/status/1714937031921659918
Thu Oct 19 09:11:17 +0000 2023;1714932220023193995;"@0xsatyaa @speedy @IndiHome @FirstMediaCares Lagi menunggu iki";0;0;0;0;in;1413340634631471108;1714843004731547952;FriscaCal;https://twitter.com/FriscaCal/status/1714932220023193995
Thu Oct 19 09:07:34 +0000 2023;1714931281820303709;"@FirstMediaCares oi min tiap hari gak cape dikomplain orang emg ya? Asli wifi ada aja errornya tiap hari mati.. org bayar cuma dibikin emosi tiap hari gara2 wifi mati No Pel : 11984489 bosen gua tiap hari komplain !!!!!";0;0;0;0;in;1694635258392748032;1714931281820303709;MK1192654871598;https://twitter.com/MK1192654871598/status/1714931281820303709
Thu Oct 19 08:57:43 +0000 2023;1714928805247332680;"@FirstMediaCares woi TOL. kemarin baru Dibayar. Koneksi on/of trus.  Layanan apaan si kaya gini";0;0;0;1;in;1012840167571247104;1714928805247332680;jacky69911972;https://twitter.com/jacky69911972/status/1714928805247332680
Thu Oct 19 08:56:49 +0000 2023;1714928578192974149;"@FirstMediaCares no pelanggan 10182158 tiba tiba wifi tidak bisa digunakan, tidak ada koneksi internet, bagaimana ini min?";0;0;0;0;in;1537733380523315205;1691996921165230418;yasserab_;https://twitter.com/yasserab_/status/1714928578192974149
