"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Thu Nov 30 14:19:06 +0000 2023","1730229972705362388","Kok murah dih anjir😭 iya loh yoasobi terkenal banget tiketnya gak sampe 2jt anjir promotor kpop kek tai semua emg","0","0","0","0","in","1509065106977538059","1730229972705362388","eloisepickles","https://twitter.com/eloisepickles/status/1730229972705362388","","🩷💎💙 "
"Tue Nov 28 12:49:28 +0000 2023","1729482639193555451","Ini untuk ukuran Yoasobi yang punya fanbase gede dan casual listener yang banyak dari Indonesia termasuk murah jirrrrrr tapi kenapa harus di tanggal 16 pas weekday mana ticketingnya hari Jumat fak kata gua teh😭😭 https://t.co/75G4xq7Xro","0","3","0","0","in","427058399","1729482639193555451","Topekhanbeondeo","https://twitter.com/Topekhanbeondeo/status/1729482639193555451","https://pbs.twimg.com/media/GABbSMaWIAAn0AU.jpg",""
"Tue Nov 28 16:21:48 +0000 2023","1729536077986460022","mahal bgtsih tiket yoasobi 🥲🥲🥲🥲","0","1","0","0","in","1450976934515523584","1729536077986460022","trik0i","https://twitter.com/trik0i/status/1729536077986460022","",""
"Tue Nov 28 12:14:34 +0000 2023","1729473859903160658","Bjirrrr ini yoasobi pricelist nya murah amat takut ga kedapetan 😫😫 https://t.co/V68l1g8LmV","0","1","0","0","in","1409208866621980674","1729473859903160658","hoshiigumi","https://twitter.com/hoshiigumi/status/1729473859903160658","https://pbs.twimg.com/media/GABTTmnaQAATAv8.jpg",""
"Wed Nov 29 04:37:44 +0000 2023","1729721280193056801","pl yoasobi murah juga ya 🥲","0","2","0","0","in","1235722780500307968","1729721280193056801","kaashisme","https://twitter.com/kaashisme/status/1729721280193056801","","she/her"
"Tue Nov 28 12:45:01 +0000 2023","1729481522884010471","FAKKKK MURAH COK YOASOBI qlhdakgdakfxdwlgdwlhaxllyadxlyx https://t.co/AglgID08ep","0","1","0","0","in","977445899361124352","1729481522884010471","Yerwonie","https://twitter.com/Yerwonie/status/1729481522884010471","https://pbs.twimg.com/media/GABaRo6b0AAfzn3.jpg","Tokyo-to, Japan"
"Mon Nov 27 04:10:14 +0000 2023","1728989583139033135","MAHAL NYA YA AULOH!  IVE OIII AKU NAK KOREK DUIT KAT MANA!!!???  CF LAGI  YOASOBI LAGI. https://t.co/XQmaf8RyWY","0","1","0","1","in","990044730326110208","1728989583139033135","gatto_nkmaco","https://twitter.com/gatto_nkmaco/status/1728989583139033135","https://pbs.twimg.com/tweet_video_thumb/F_6a24sbAAAurSv.jpg","Ampang, Wilayah Persekutuan Ku"
"Wed Nov 29 01:34:48 +0000 2023","1729675241897484293","gmn yak yoasobi plg murah 1.25 cok lgsg abis lah duit w itu","0","2","0","0","in","1482933833112891394","1729675241897484293","haerinnangor","https://twitter.com/haerinnangor/status/1729675241897484293","",""
"Tue Nov 28 12:29:32 +0000 2023","1729477624240746627","WEH!! Price list Yoasobi udah keluar! Ini terbilang murah nggak sihhh😆 tapi 1 Desember Jumat besok banget banget nihhhhhh?!!!😭 https://t.co/6D7sySod91","0","1","0","0","in","1352998625178128384","1729477624240746627","Sherrry_9712","https://twitter.com/Sherrry_9712/status/1729477624240746627","https://pbs.twimg.com/media/GABWuoobkAArOs7.jpg",""
"Tue Nov 28 15:10:17 +0000 2023","1729518077459767486","/gen ask   tp tiket yoasobi tuh murah darimananya 😭 murah karena gap per masing2 catnya tipis ato gimana? gtw yh kantongku kantong pelajar kere","0","4","0","0","in","960469010142830592","1729518077459767486","baeniverze","https://twitter.com/baeniverze/status/1729518077459767486","","🖇️🌸 she/her　༉‧₊˚."
"Wed Nov 29 00:03:19 +0000 2023","1729652221468365283","bener T_____t makanya kaget pas liat tiket yoasobi coy murah banget","0","1","0","0","in","792713871530176512","1729652221468365283","danhegn","https://twitter.com/danhegn/status/1729652221468365283","","fub free idrc"
"Tue Nov 28 13:23:53 +0000 2023","1729491301203374331","Aku kalau gak dapat tiket ilichil. Mau nonton Yoasobi aja dah murah 🥹","0","4","0","0","in","206541033","1729491301203374331","Depruttt","https://twitter.com/Depruttt/status/1729491301203374331","",""
"Tue Nov 28 15:44:30 +0000 2023","1729526689854890395","puji tuhan yoasobi ga mahal","0","2","0","0","in","276926949","1729526689854890395","redyyder","https://twitter.com/redyyder/status/1729526689854890395","","Jakarta Capital Region, Indone"
"Tue Nov 28 13:03:30 +0000 2023","1729486170512671175","Untuk sekelas sebesar yoasobi  jujur ini termasuk murah 😭✨️","0","3","0","0","in","202541924","1729486170512671175","kyusarin03","https://twitter.com/kyusarin03/status/1729486170512671175","","٩( ᐛ )و"
"Wed Nov 29 14:39:23 +0000 2023","1729872692130767033","konser kpop di seoul lebih mahal dari yoasobi ini kh konspirasi wahyudi","0","1","0","0","in","3313496551","1729872692130767033","anaheimp3","https://twitter.com/anaheimp3/status/1729872692130767033","","+62 / +65 / +82"
"Tue Nov 28 13:46:02 +0000 2023","1729496877639594172","nonton yoasobi di jepang langsung aja lebih murah 🤣","0","2","3","5","in","116441804","1729496877639594172","hazumidayo","https://twitter.com/hazumidayo/status/1729496877639594172","","Kanazawa-shi, Ishikawa"
"Wed Nov 29 05:37:00 +0000 2023","1729736194253074713","itu tiket yoasobi murah bgt anjing tp terhalang flight pp🥲","0","1","0","0","in","579560129","1729736194253074713","acciolemon","https://twitter.com/acciolemon/status/1729736194253074713","","ca - 20+ mdni"
"Tue Nov 28 15:27:07 +0000 2023","1729522315166441861","yoasobi murah  manifesting eve juga murah","0","0","0","0","in","1135100416201375744","1729522315166441861","hareiona","https://twitter.com/hareiona/status/1729522315166441861","","any prns / 18↑"
"Wed Nov 29 05:20:51 +0000 2023","1729732129615970416","yoasobi aja seatplannya uda keluar  mana murah lagi hshshshshsh 🥹","0","1","0","0","in","1535976483943944192","1729732129615970416","ddoingpeach","https://twitter.com/ddoingpeach/status/1729732129615970416","","Ddoing Bakery"
"Wed Nov 29 06:12:22 +0000 2023","1729745096008950267","Apa budget ilichil gue potong aja ya. Beli yang paling murah biar bisa nonton yoasobi 😔😔😔","0","1","0","0","in","1321793999120728064","1729745096008950267","sungchanuna","https://twitter.com/sungchanuna/status/1729745096008950267","","Seoul, Republic of Korea"
"Wed Nov 29 02:37:04 +0000 2023","1729690911406260435","asli tp pas liat harga yoasobi gue ngebatin "murah cuk ini mah worth it" njir fak kata gue teh mending nonton yoasobi kalo gitu wkwk https://t.co/hgWL1EbMK5","0","1","0","0","in","272834898","1729690911406260435","heyminwon","https://twitter.com/heyminwon/status/1729690911406260435","","RPS #민원 carat'17"
"Wed Nov 29 03:00:46 +0000 2023","1729696879565266996","yoasobi konser di jakarta murah amat tiketnya jir","0","1","0","0","in","748812593796485120","1729696879565266996","ijairpsamid","https://twitter.com/ijairpsamid/status/1729696879565266996","","Indonesia"
"Tue Nov 28 16:29:38 +0000 2023","1729538048806080885","TIKET YOASOBI MURAH    dibanding artis kpop...... ya Allah........ tapi ttp mahal 2 juta tuh bjir.....","0","0","0","0","in","1290621561917943810","1729538048806080885","cidinakatelddkn","https://twitter.com/cidinakatelddkn/status/1729538048806080885","","she/her"
"Thu Nov 30 13:58:36 +0000 2023","1730224816492277919","pen nonton yoasobi tapi mahal juga anjg","1","0","0","0","in","1295239714891423744","1730224816492277919","rafariin","https://twitter.com/rafariin/status/1730224816492277919","",""
"Tue Nov 28 23:09:20 +0000 2023","1729638635744510064","Gak dulu GDA  konser yoasobi wl aku dr taun lalu jadi ini lebih prioritas (DAN MURAH)  Maap bin  chan  jisung  hyunee  inyo  piliks  mong  ayen  kita ketemu di world tour aja. Sehat-sehat ya anak2 ganteng nanti perform di GDA. 😭😭🍀 https://t.co/jxpM75Y2zU","0","1","0","0","in","1341931407434608640","1729638635744510064","seobahngch","https://twitter.com/seobahngch/status/1729638635744510064","https://pbs.twimg.com/media/GADpKzracAAIQ1e.jpg",""
"Wed Nov 29 07:41:33 +0000 2023","1729767541067670001","eh gue baru tau yoasobi mau ke indo?😭😭😭 dan ini itungannya murah engga sih buat yoasobi?","0","1","0","0","in","1061522902338531329","1729767541067670001","geeonyeob","https://twitter.com/geeonyeob/status/1729767541067670001","","ㅤ💭0:01 ❍───── 4:28 : ᥱі𝗍ᥲ '"
"Wed Nov 29 02:53:16 +0000 2023","1729694991931297831","Yoasobi tiketnya murah gini","0","1","0","0","in","100663046","1729694991931297831","nadhtrium","https://twitter.com/nadhtrium/status/1729694991931297831","",""
"Tue Nov 28 12:06:36 +0000 2023","1729471851485945981","ADUH YOASOBI PALING MURAH 1.3 BAJINGANN","0","2","0","1","in","1116336985902174208","1729471851485945981","parkinguyvalet","https://twitter.com/parkinguyvalet/status/1729471851485945981","","Wakanda"
"Tue Nov 28 14:59:45 +0000 2023","1729515426747453854","Murah tetep aja ga mampu bjirr 😢🙏  Kapan ketemu Yoasobi rghhh😭","0","1","0","0","in","2819419075","1729515426747453854","phantomhvchild","https://twitter.com/phantomhvchild/status/1729515426747453854","","❗🔞 "
"Wed Nov 29 04:22:11 +0000 2023","1729717367762985252","Krn biasa beli modal 3 5jt buat plg depan jd liat yoasobi tuh murah bgt😭","0","0","0","1","in","137551350","1729717367762985252","seRiaphim","https://twitter.com/seRiaphim/status/1729717367762985252","",""
"Wed Nov 29 07:14:46 +0000 2023","1729760799076274433","kan yaa tadi liat komen di tt ada yang bilang “apa ngga bisa 500k gitu” (kurleb kata’nya kek gitu) 😭😭😭😭 harga segitu untuk ukuran yoasobi udah termasuk murah padahal🥲","0","0","0","0","in","1361182466732531715","1729760799076274433","everyn_day","https://twitter.com/everyn_day/status/1729760799076274433","","kwangya"
"Wed Nov 29 09:25:23 +0000 2023","1729793671497658762","ternyata harga tiket konser yoasobi lebih murah dari perkiraan gue. gue kira harga sebelum pajak dan biaya lainnya ada yang tembus 2 jutaan kek konser one ok rock.","0","1","0","0","in","1478884713372606464","1729793671497658762","quowenmoritor","https://twitter.com/quowenmoritor/status/1729793671497658762","",""
"Tue Nov 28 23:16:56 +0000 2023","1729640548565242171","Ekspresiku pas liat pricelist tiket yoasobi : 😲😲😲😲  Murah banget anjir 😭 Inimah mahalan tiket pesawat dps-cgk bolak balik 😭","0","1","0","0","in","1525842601471275008","1729640548565242171","SeadKimNew","https://twitter.com/SeadKimNew/status/1729640548565242171","",""
"Thu Nov 30 02:21:47 +0000 2023","1730049455544475863","@Beomgyuiscimol @starfess Wkwkw sekelas yoasobi paling mahal gak sampe 2jt 🥲","0","0","0","29","in","1632435513675382784","1730043589915550168","Venven1103","https://twitter.com/Venven1103/status/1730049455544475863","",""
"Tue Nov 28 15:04:29 +0000 2023","1729516617493893320","tiket yoasobi murah bet anjrit dibanding oor  mana dapet freebies pula tiket termahalnya😭","0","3","0","1","in","1641934748066127872","1729516617493893320","aerimiesse_","https://twitter.com/aerimiesse_/status/1729516617493893320","","Indonesia"
"Wed Nov 29 10:35:43 +0000 2023","1729811368247763014","Bingung mau nonton konser YOASOBI atau ngga karena beberapa poin: 1. Cukup mahal mengingat venue dan benefit yang didapat 2. Hari kerja dan endnya pasti malem 3. Moda transportasi buat balik ke Cikarang","0","1","0","0","in","1082138664178597889","1729811368247763014","dhimas_raharjo","https://twitter.com/dhimas_raharjo/status/1729811368247763014","",""
"Tue Nov 28 18:46:20 +0000 2023","1729572448079646941","Harga konser yoasobi kok murah gini hadeuu","0","1","0","0","in","2987852125","1729572448079646941","bimovz","https://twitter.com/bimovz/status/1729572448079646941","","Indonesia"
"Tue Nov 28 12:06:00 +0000 2023","1729471702059687956","Tiket yoasobi murah anjir TAKUT","0","3","0","0","in","84604579","1729471702059687956","puripurisu","https://twitter.com/puripurisu/status/1729471702059687956","","Jakarta"
"Thu Nov 30 11:37:50 +0000 2023","1730189390578880526","pricing yoasobi aneh gk sih? gapnya dikit bangetttt  harga yg paling murahnya g bisa dibilang paling murah karna nambah dikit bisa dpt yg lebih. tp seatingnya jg beda jauh jd kek serba nanggung njir?? ya gk beli jg sih","0","1","0","0","in","981379496950554624","1730189390578880526","gintoukie","https://twitter.com/gintoukie/status/1730189390578880526","","bts-day6-april-csr"
"Tue Nov 28 17:24:15 +0000 2023","1729551794034892912","termasuk murah untuk japanese artists selevel YOASOBI☝️😭","0","0","0","0","in","1206565368434577414","1729551794034892912","rjprdd","https://twitter.com/rjprdd/status/1729551794034892912","",""
"Wed Nov 29 05:08:04 +0000 2023","1729728911750168897","Hanya berharap gabanyak org yg jd fomoan beli tiket yoasobi cuma karena "murah banget" 😞","0","1","0","0","in","1056382544688513024","1729728911750168897","diamondlyfe_","https://twitter.com/diamondlyfe_/status/1729728911750168897","",""
"Wed Nov 29 04:03:58 +0000 2023","1729712780486344965","rill wkwkw td liat pl yoasobi murah bgt wwkwkkw","0","0","0","0","in","1356930057172701186","1729712780486344965","haosthtc","https://twitter.com/haosthtc/status/1729712780486344965","","01 즈"
"Tue Nov 28 13:16:00 +0000 2023","1729489316571987990","Yoasobi murah ya anjir di satu sisi w seneng karena harganya ga kayak konser kpop gajelas tp di sisi lain WAR-NYA????? HALO GUA TAKUT","0","2","0","0","in","1447909376052789249","1729489316571987990","tokoyamied","https://twitter.com/tokoyamied/status/1729489316571987990","",""
"Wed Nov 29 00:00:02 +0000 2023","1729651393793798603","YOASOBI  duo grup asal negeri sakura  Jepang telah dikonfirmasikan akan menggelar konser di Indonesia pada awal tahun 2024. Harga tiket paling murah di angka Rp1 25 juta.  https://t.co/3INjEUOkni","0","0","0","0","in","1600779468544806914","1729651393793798603","terasjakartaid","https://twitter.com/terasjakartaid/status/1729651393793798603","",""
"Wed Nov 29 02:49:34 +0000 2023","1729694057423610065","Ngga panik gda soalnya ga bakal nonton mahal banget aku lebih panik yoasobi","0","0","0","0","in","1683476125240967170","1729694057423610065","mweonji","https://twitter.com/mweonji/status/1729694057423610065","","24 // rants, svt, au reading"
"Wed Nov 29 03:17:35 +0000 2023","1729701110934295029","Th 2022 keshi 965k tiket termurah sama si pk juga (tax included). ngeliat yoasobi tiket termurahnya di angka 1  malah ngerasa mahal  mana masi exc tax adm wkwkwk","0","0","0","0","in","1640036627031666696","1729701110934295029","matteyou","https://twitter.com/matteyou/status/1729701110934295029","","she/her | 20’s"
"Sat Nov 25 02:31:26 +0000 2023","1728239943217201224","Demi apa yoasobi januari 2024 kesini  tiketnya bakal mahal ga ya  harus nonton  keep THR","0","1","0","0","in","1246008524380835840","1728239943217201224","taridayy","https://twitter.com/taridayy/status/1728239943217201224","",""
"Tue Nov 28 12:54:23 +0000 2023","1729483877599809633","Yoasobi kl di jepang paling mahal 7800 yen sekitar 900rb  di indo jadi 1 8jt paling mahal  2x lipat. Eve kl di jp paling mahal 9500 yen sekitar 1 1jt berarti siapin aja duid 2jt(?)","0","1","0","1","in","1275072024725999617","1729483877599809633","oriasx","https://twitter.com/oriasx/status/1729483877599809633","","21↑ any pronouns"
"Wed Nov 29 12:52:15 +0000 2023","1729845727965204721","Baru liat PL nya yoasobi lgsg beristigfar krn murah 🥴","0","1","0","0","in","84078189","1729845727965204721","tbfhyeol","https://twitter.com/tbfhyeol/status/1729845727965204721","",""
"Tue Nov 28 13:04:08 +0000 2023","1729486331397673193","murah sih buat seukuran yoasobi ... tapi lagi bokek-bokeknya 🥲","0","2","0","1","in","1126725054715219972","1729486331397673193","es_sekotengs","https://twitter.com/es_sekotengs/status/1729486331397673193","","she/her "
"Tue Nov 28 13:28:36 +0000 2023","1729492489378439590","Termasuk murah tapi jujurly saya tida mampu wkwk kapan2 yoasobi mah pasti balik lagi /copium","0","1","0","0","in","1619775511","1729492489378439590","tasohaku","https://twitter.com/tasohaku/status/1729492489378439590","",""
"Tue Nov 28 13:43:39 +0000 2023","1729496276369322402","Jadi kepikiran krn tiket yoasobi "murah" bagi orang2 warnya bakal gimanaa wkwkw🤣","0","0","1","0","in","891358728452100096","1729496276369322402","euphoriyaay","https://twitter.com/euphoriyaay/status/1729496276369322402","","+62"
"Tue Nov 28 14:13:45 +0000 2023","1729503852511043594","pk ent ini pricelist nya bener” tak terduga yhh kek ga ketebak bgt gitu per artis nya bakal berapa. yoasobi dgn venue gede gue kira bakal 1 3 paling murah trus nyentuh 2/3jtan yg depan nya ternyata masuk akal harganya. besok jeff gimana ya ahahsusbsushsushh deg deg an jjur","0","2","0","1","in","1564520198702759936","1729503852511043594","lilaskql","https://twitter.com/lilaskql/status/1729503852511043594","","saturdayss🪐unit🥥"
"Thu Nov 30 12:20:26 +0000 2023","1730200110330708294","Yoasobi tiketnya murah bgt aaaak gue nangis ga bisa nonton krna demi Allah kerjaan gue gabisa ditinggal tanggal segitu 😭","0","1","0","0","in","233806450","1730200110330708294","creamycrux","https://twitter.com/creamycrux/status/1730200110330708294","","her/she"
"Tue Nov 28 12:19:09 +0000 2023","1729475010325278912","artis sebesar yoasobi.... murah tiket konsernya cuy... SEGEDE YOASOBI WKWKKWK gilasi kalo ada uang gw beli ya wak wkwkk","0","1","0","0","in","1465617836571709444","1729475010325278912","yevrin","https://twitter.com/yevrin/status/1729475010325278912","","order :"
"Tue Nov 28 15:18:36 +0000 2023","1729520169553375288","Banyak yg bilang tiket konser Yoasobi di Istora terbilang murah berarti orang yg penghasilan di atas rata2 orang Indonesia yg jadi wibu sekarang udah lumayan banyak ya?  Kenapa gue bukan salah satunya? 😭","0","1","0","0","in","2766198792","1729520169553375288","SayayaFC","https://twitter.com/SayayaFC/status/1729520169553375288","","Tokyo - Hokkaido"
